[OVERALL], RunTime(ms), 120061
[OVERALL], Throughput(ops/sec), 51399.805099074634
[TOTAL_GCS_PS_Scavenge], Count, 40
[TOTAL_GC_TIME_PS_Scavenge], Time(ms), 540
[TOTAL_GC_TIME_%_PS_Scavenge], Time(%), 0.4497713662221704
[TOTAL_GCS_PS_MarkSweep], Count, 1
[TOTAL_GC_TIME_PS_MarkSweep], Time(ms), 1250
[TOTAL_GC_TIME_%_PS_MarkSweep], Time(%), 1.0411374218105796
[TOTAL_GCs], Count, 41
[TOTAL_GC_TIME], Time(ms), 1790
[TOTAL_GC_TIME_%], Time(%), 1.49090878803275
[READ], Operations, 3085785
[READ], AverageLatency(us), 3957.714676816434
[READ], MinLatency(us), 118
[READ], MaxLatency(us), 3210392
[READ], Return=OK, 3085800
[UPDATE], 111000, 4269.796013535821
[UPDATE], 112000, 4248.410329218107
[UPDATE], 113000, 4211.505235708756
[UPDATE], 114000, 4273.98334579284
[UPDATE], 115000, 4253.892386368646
[READ-FAILED], Operations, 127
[READ-FAILED], AverageLatency(us), 1.0000757968503937E7
[READ-FAILED], MinLatency(us), 10000250
[READ-FAILED], MaxLatency(us), 10010272
[READ-FAILED], 0, 1.000085967E7
[READ-FAILED], 1000, 1.0000394E7
[READ-FAILED], 2000, 1.0000379086956521E7
