[INSERT-FAILED], 39000, 97237.22093023256
[INSERT-FAILED], 40000, 136442.92307692306
[INSERT-FAILED], 41000, 594373.3666666667
[INSERT-FAILED], 42000, 1378899.0869565217
[INSERT-FAILED], 43000, 1067512.9
[INSERT-FAILED], 44000, 2370284.0
[INSERT-FAILED], 45000, 3103398.65625
[INSERT-FAILED], 46000, 719641.2647058824
[INSERT-FAILED], 47000, 2448509.435897436
[INSERT-FAILED], 48000, 4324182.826530612
[INSERT-FAILED], 49000, 2429611.5375
[INSERT-FAILED], 50000, 3001012.0512820515
[INSERT-FAILED], 51000, 2609724.475728155
[INSERT-FAILED], 52000, 2468115.4096385543
[INSERT-FAILED], 53000, 1260072.6041666667
[INSERT-FAILED], 54000, 2108292.234375
[INSERT-FAILED], 55000, 1174763.2631578948
[INSERT-FAILED], 56000, 1201540.1968503937
[INSERT-FAILED], 57000, 406328.7699115044
[INSERT-FAILED], 58000, 259993.99019607843
[INSERT-FAILED], 59000, 76854.55319148937
[INSERT-FAILED], 60000, 73021.61983471074
[INSERT-FAILED], 61000, 72756.27049180328
[INSERT-FAILED], 62000, 77560.93220338984
[INSERT-FAILED], 63000, 116781.46875
[INSERT-FAILED], 64000, 223333.83333333334
[INSERT-FAILED], 65000, 381788.4636363636
[INSERT-FAILED], 66000, 230289.84615384616
[INSERT-FAILED], 67000, 463590.85714285716
[INSERT-FAILED], 68000, 754792.8352941177
[INSERT-FAILED], 69000, 434503.0602409639
[INSERT-FAILED], 70000, 628093.9247311827
[INSERT-FAILED], 71000, 616683.8684210526
[INSERT-FAILED], 72000, 654327.6279069767
[INSERT-FAILED], 73000, 1510064.7741935484
[INSERT-FAILED], 74000, 910712.4411764706
[INSERT-FAILED], 75000, 2699853.170212766
[INSERT-FAILED], 76000, 840034.9756097561
[INSERT-FAILED], 77000, 2210062.85
[INSERT-FAILED], 78000, 3414243.888888889
[INSERT-FAILED], 79000, 4979982.0
[INSERT-FAILED], 80000, 2069890.4173228347
[INSERT-FAILED], 81000, 5059051.4
[INSERT-FAILED], 82000, 3574318.1346153845
[INSERT-FAILED], 83000, 2147453.376237624
[INSERT-FAILED], 84000, 2017607.1574074074
[INSERT-FAILED], 85000, 1958881.7428571428
[INSERT-FAILED], 86000, 2038672.7372262774
[INSERT-FAILED], 87000, 2325980.1071428573
[INSERT-FAILED], 88000, 3830697.5757575757
[INSERT-FAILED], 89000, 796558.90625
[INSERT-FAILED], 90000, 1521427.0
[INSERT-FAILED], 91000, 2751364.9696969697
[INSERT-FAILED], 92000, 3952869.5757575757
[INSERT-FAILED], 93000, 5510492.137931035
[INSERT-FAILED], 94000, 6646325.388888889
[INSERT-FAILED], 95000, 8400975.84
[INSERT-FAILED], 96000, 9491514.935483871
[INSERT-FAILED], 97000, 1.0660099444444444E7
[INSERT-FAILED], 98000, 7033178.954545454
[INSERT-FAILED], 99000, 2395564.5789473685
[INSERT-FAILED], 100000, 3938748.96875
[INSERT-FAILED], 101000, 6804047.173076923
[INSERT-FAILED], 103000, 1.0932596969696969E7
[INSERT-FAILED], 104000, 1.252403803125E7
[INSERT-FAILED], 106000, 1.5916164935483871E7
[INSERT-FAILED], 107000, 6235555.48
[INSERT-FAILED], 108000, 5563060.24
[INSERT-FAILED], 109000, 8206533.935483871
[INSERT-FAILED], 110000, 1.032303452173913E7
[INSERT-FAILED], 111000, 8601072.75
[INSERT-FAILED], 112000, 1896836.705882353
[INSERT-FAILED], 113000, 4664554.674418605
[INSERT-FAILED], 114000, 5467442.111111111
[INSERT-FAILED], 115000, 7077772.0
